"ogrn","inn","kpp","full_name","name","okved"
"1068604024708","8604039118","860401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮГРАПРОМСВЯЗЬ""","ООО ""ЮПС""","61.10"
"1068605003103","8605018840","860501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕГИОН-ЛИНК""","ООО ""МЕГИОН-ЛИНК""","61.10.9"
"1097746522895","7704733046","770401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИМТ""","ООО ""ИМТ""","61.10"
"1097746524215","7728709412","772801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАЗВЛЕКАТЕЛЬНО-ТУРИСТИЧЕСКОЕ ТЕЛЕВИДЕНИЕ""","ООО ""РАЗВЛЕКАТЕЛЬНО-ТУРИСТИЧЕСКОЕ ТЕЛЕВИДЕНИЕ""","61.1"
"1097746527130","7734619573","770901001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОРА ТЕЛЕКОМ""","ООО ""ФОРА ТЕЛЕКОМ""","61.10"
"1097746528945","7743753906","774301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕЧСВЯЗЬСЕРВИС""","ООО ""РЕЧСВЯЗЬСЕРВИС""","61.1"
"1165190063642","5190066292","519001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФАКТУРА СЕРВИС""","ООО ""ФАКТУРА СЕРВИС""","61.20"
"1165243050081","5243036329","524301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НИЖЕГОРОДСКИЕ БЕСПРОВОДНЫЕ СЕТИ""","ООО ""НИЖЕГОРОДСКИЕ БЕСПРОВОДНЫЕ СЕТИ""","61.10"
"1165248050703","5244030295","524401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВТЕЛЕКОМ""","ООО ""СВТЕЛЕКОМ""","61.10"
"1091121000740","1121018822","110101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САМПО""","ООО ""САМПО""","61.10.4"
"1091215007223","1215145008","121501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛ-Е""","ООО ""КАПИТАЛ-Е""","61.10.1"
"1045800701253","5805008107","580501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАССВЕТ""","ООО ""РАССВЕТ""","61.10.1"
"1086672010534","6672268095","667201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРГУС""","ООО ""АРГУС""","61.10"
"1157746741899","7729470896","772401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕКОМИНВЕСТ ПРОДАКШН""","ООО ""ТИП""","61.10"
"1157746746850","7708264405","770801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЛОБАЛ НЕТВОРКС""","ООО ""ГЛОБАЛ НЕТВОРКС""","61.10"
"1157746747212","7743115188","774301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРКОН""","ООО ""АРКОН""","61.10"
"1137746921839","7731456909","773101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИСТЕМА""","ООО ""СИСТЕМА""","61.10.1"
"1137746924281","7720793162","772001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОТЕКС""","ООО ""ПРОТЕКС""","61.10"
"1137746929330","7751515221","775101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НВ ТЕЛЕКОМ""","ООО ""НВ ТЕЛЕКОМ""","61.10.4"
"1155263004050","5263115508","526301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАШНЭТ""","ООО ""НАШНЭТ""","61.10"
"1207400039197","7413027600","741301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕКСУС""","ООО ""НЕКСУС""","61.20"
"1207400042497","7404073470","740401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИТИКОМ""","ООО ""СИТИКОМ""","61.10"
"1137847378008","7839485528","774301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕРВЕРНАЯ СТОЛИЦА""","ООО""СЕРВЕРНАЯ СТОЛИЦА""","61.10.4"
"1036301257343","6325032253","632501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОМОБИЛЬНЫЙ ДОМ""","ООО ""АВТОДОМ""","61.10"
"1020502525504","0561004177","057101001","ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ЭКСПЛУАТАЦИОННО-ТЕХНИЧЕСКИЙ УЗЕЛ СВЯЗИ ""ДАГРЫБА""","ОАО ЭТУС ""ДАГРЫБА""","61.10.1"
"1020502623910","0541025468","050301001","ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛЕКТРОСВЯЗЬ""","ЗАО ""ЭЛЕКТРОСВЯЗЬ""","61.10.1"
"1020502624735","0541019841","057201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "" ДАГЕСТАНСКАЯ ПЕЙДЖИНГОВАЯ СВЯЗЬ ""","ООО "" ДПС ""","61.10.1"
"1071690006365","1661017686","161601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНИОН-ТЕЛЕКОМ""","ООО ""ЮНИОН-ТЕЛЕКОМ""","61.10"
"1071690010149","1657065091","165701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОН 116""","ООО ""РЕГИОН 116""","61.10"
"1071690014186","1655133123","165901001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОВОЛЖСКАЯ ТРАНСПОРТНАЯ КОМПАНИЯ""","ООО ""ПТК""","61.20.2"
"1071690014263","1655133155","165501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАЛЛАДА""","ООО ""ПАЛЛАДА""","61.20.2"
"1095543015699","5503213830","470301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Ф5-ТЕЛЕКОМ""","ООО ""Ф5-ТЕЛЕКОМ""","61.10.9"
"1095543019934","5504213462","550401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРИБОЙ""","ООО ""ПРИБОЙ""","61.2"
"1095543022960","5507212509","550701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАКОМ""","ООО ""НОВАКОМ""","61.10.9"
"1146451000827","6451003397","772401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОПТИМА""","ООО ""ОПТИМА""","61.10"
"1146451001597","6451004143","645101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНКОЛИНК""","ООО ""ИНКОЛИНК""","61.10"
"1146453000165","6453132599","645301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАММА""","ООО ""ГАММА""","61.10"
"1146453000385","6453132750","773601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОПТИМАЛЬ""","ООО ""ОПТИМАЛЬ""","61.10"
"1146453001221","6453133610","645301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САРАТОВСКАЯ СТРОИТЕЛЬНО-ТОРГОВАЯ КОМПАНИЯ - 2000""","ООО ""ССТК - 2000""","61.1"
"1077017035424","7017196700","701701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕЖРЕГИОНАЛЬНЫЙ ТРАНЗИТ ТЕЛЕКОМ - ТОМСК""","ООО ""МТТ - ТОМСК""","61.10.1"
"1077017037415","7017198792","701701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВЫЕ ТЕЛЕСИСТЕМЫ-ТВ""","ООО ""НТС-ТВ""","61.10.3"
"1117746578157","7725729587","775101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕГРАЛ""","ООО ""ИНТЕГРАЛ""","61.10"
"1117746581886","7719784702","771901001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГСИ-ФЛОТ""","ООО ""ГСИ-ФЛОТ""","61.10.2"
"1117746582975","7715876688","771501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНС-КОНТЕЙНЕР""","ООО ""ТРАНС-КОНТЕЙНЕР""","61.10.2"
"1117536000922","7536116465","753601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВЯЗЬ ПЛЮС""","ООО ""СВЯЗЬ ПЛЮС""","61.1"
"1065047058317","5025023834","502501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИНКИНТЕЛ""","ООО ""ЛИНКИНТЕЛ""","61.10.4"
"1065047064411","5025024059","502501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕЛЕНА ТЕЛЕКОМ""","ООО ""СЕЛЕНА ТЕЛЕКОМ""","61.1"
"1022901497024","2921007701","290101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУБИКОН ПЛЮС""","ООО ""РУБИКОН ПЛЮС""","61.1"
"1084632009835","4632098615","463201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АМК""","ООО ""АМК""","61.1"
"1084632010297","4632099087","463201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВЯЗЬТЕЛ""","ООО ""СВЯЗЬТЕЛ""","61.10"
"1084632010726","4632099520","463201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОРТУНАСИТИ""","ООО""ФОРТУНАСИТИ""","61.1"
"1097746382645","7714783712","771401001","ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АСТЕЛЬ ТЕЛЕКОМ""","ЗАО ""АСТЕЛЬ ТЕЛЕКОМ""","61.10.4"
"1097746382766","7721666135","772101001","ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВОКС ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ""","ЗАО ""ВОКС ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ""","61.10.1"
"1097746385032","7743747740","774301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКТИВНЫЕ КОММУНИКАЦИИ""","ООО ""АКТИВНЫЕ КОММУНИКАЦИИ""","61.10"
"1097746385901","7717654680","771701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАДУГА 2009""","ООО ""РАДУГА 2009""","61.10"
"1182375015371","2311254386","231101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФДАТА23""","ООО ""ПРОФДАТА23""","61.10"
"1182375017835","2312269561","695201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛТЕЛЕКОМ КРАСНОДАР""","ООО ""ЛТК""","61.10.9"
"1147746590155","7733882483","773301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕКОМ-АВТО""","ООО ""ТЕЛЕКОМ-АВТО""","61.10"
"1147746590980","7719879841","770301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭМИТЕЛ""","ООО ""ЭМИТЕЛ""","61.10.1"
"1147746591145","7723909658","772301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОВТ-ТЕЛЕКОМ""","ООО ""ОВТ-ТЕЛЕКОМ""","61.10"
"1147746592212","7722844687","772201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РКТ-ИТ""","ООО ""РКТ-ИТ""","61.10"
"1147746598768","7723909802","772301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОНЛАЙН""","ООО ""ОНЛАЙН""","61.10.9"
"1145001004873","5001101466","500101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОЛНИЯ""","ООО ""МОЛНИЯ""","61.10.1"
"1107746507263","7725697279","772501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОСМИЧЕСКАЯ СВЯЗЬ""","ООО ""КОСМИЧЕСКАЯ СВЯЗЬ""","61.10"
"1107746510013","7729658721","590601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛЛИПСИС""","ООО ""ЭЛЛИПСИС""","61.10.9"
"1107746513720","7720689517","772001001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗР-ТЕЛЕКОМ""","ООО ""ЗР-ТЕЛЕКОМ""","61.1"
"1026103272513","6164020222","616401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕРВИС""","ООО ""СЕРВИС""","61.10.1"
"1026103273657","6164028824","616401001","ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО НАДЗОРА ЗА СВЯЗЬЮ И ИНФОРМАТИЗАЦИЕЙ В РОССИЙСКОЙ ФЕДЕРАЦИИ ПО РОСТОВСКОЙ ОБЛАСТИ""","ГУ УГНСИ ПО РОСТОВСКОЙ ОБЛАСТИ","61.10"
"1026103278189","6164062617","616401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБИССАЛЬ""","ООО ""АБИССАЛЬ""","61.20.2"
"1026103278190","6164094104","616701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЛИОН-ДОН""","ООО ""ГАЛИОН-ДОН""","61.20.2"
"1042401053243","2443023610","244301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЧИНСКИЕ ТЕЛЕКОММУНИКАЦИИ""","ООО ""АТК""","61.10.4"
"1187746681187","9718107229","771801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОЛАЙН""","ООО ""АВТОЛАЙН""","61.10.1"
"1187746681539","9718107243","771801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕГАСЕТЬ""","ООО ""МЕГАСЕТЬ""","61.10.1"
"1187746684256","9718107331","771801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЯНИС""","ООО ""ЯНИС""","61.90"
"1187746688854","9715319225","771501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР КОМПЕТЕНЦИИ ИННОВАЦИОННЫХ ТЕХНОЛОГИЙ""","ООО ""ЦКИТ""","61.10"
"1204000009399","4027144790","402701001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЛОБАЛ БЕЗОПАСНОСТЬ""","ООО ""ГБ""","61.10"
"1206100020488","6168111777","616801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УРБАННЕТ""","ООО ""УРБАННЕТ""","61.10"
"1026303804130","6318320395","645101001","ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ИНЖЕНЕРНО-ТЕХНИЧЕСКОГО ОБЕСПЕЧЕНИЯ И ВООРУЖЕНИЯ УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО САРАТОВСКОЙ ОБЛАСТИ""","ФКУ ЦИТОВ УФСИН РОССИИ ПО САРАТОВСКОЙ ОБЛАСТИ","61.10"
"1163525054989","3525367981","352501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФАСТСМСИНФО""","ООО ""ФАСТСМСИНФО""","61.10.1"
"1163525055308","3528245205","352801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕКОМ-СЕВЕРО-ЗАПАД""","ООО ""ТЕЛЕКОМ-СЕВЕРО-ЗАПАД""","61.10"
"1163525060984","3525370487","352501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОРДЛИНК""","ООО ""НОРДЛИНК""","61.10.1"
"1163525063327","3528248534","352801001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САЛЮТ""","ООО ""САЛЮТ""","61.10"
"1183443004931","3443139092","344301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""В-МОБАИЛ""","ООО ""В-МОБАИЛ""","61.20"
"1077203022159","7203193270","720301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАДИО-8""","ООО ""РАДИО-8""","61.1"
"1077203030585","7203195157","720301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАЯ ИНТЕРНЕТ-КОМПАНИЯ""","ООО ""НИК""","61.10.4"
"1077203031267","7204110879","720301001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАСТЕР АЙТИ ТРЭЙД""","ООО ""МАСТЕР АЙТИ ТРЭЙД""","61.10"
"1035403189304","5407193669","540501001","ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РИСС-ТЕЛЕКОМ""","ЗАО ""РИСС-ТЕЛЕКОМ""","61.10"
"1042402507201","2464054715","246401001","НЕКОММЕРЧЕСКОЕ ПАРТНЕРСТВО ""ГИЛЬДИЯ СУДОВЛАДЕЛЬЦЕВ ЕНИСЕЙСКОГО БАССЕЙНА""","НЕКОММЕРЧЕСКОЕ ПАРТНЕРСТВО ""ГИЛЬДИЯ СУДОВЛАДЕЛЬЦЕВ""","61.20.1"
"1025401930927","5405165095","540501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАДИО-ТЕЛЕФОННАЯ КОМПАНИЯ ""ЭЛЕКТРОСИГНАЛ РТК""","ООО ""ЭЛЕКТРОСИГНАЛ РТК""","61.10"
"1025401931081","5405194057","540501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РПС""","ООО ""РПС""","61.10"
"1073808005810","3808163315","384901001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЙКИНФО""","ООО ""БАЙКИНФО""","61.10"
"1117746805550","7728786216","771501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРСВЯЗЬСЕРВИС""","ООО ""ГОРСВЯЗЬСЕРВИС""","61.10.9"
"1117746808915","7723814974","770401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСКОМПЛЕКТИНЖИНИРИНГ""","ООО ""ТРАНСКОМПЛЕКТИНЖИНИРИНГ""","61.10.1"
"1157746324834","7728226648","773601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МСН ТЕЛЕКОМ РИТЕЙЛ""","ООО ""МСН ТЕЛЕКОМ РИТЕЙЛ""","61.10"
"1034408630200","4401037245","100101001","ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ИНЖЕНЕРНО-ТЕХНИЧЕСКОГО ОБЕСПЕЧЕНИЯ И ВООРУЖЕНИЯ УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО РЕСПУБЛИКЕ КАРЕЛИЯ""","ФКУ ЦИТОВ УФСИН РОССИИ ПО РЕСПУБЛИКЕ КАРЕЛИЯ","61.10.1"
"1034408634193","4401038792","440101001","ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ИНЖЕНЕРНО-ТЕХНИЧЕСКОГО ОБЕСПЕЧЕНИЯ И ВООРУЖЕНИЯ УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО КОСТРОМСКОЙ ОБЛАСТИ""","ФКУ ЦИТОВ УФСИН РОССИИ ПО КОСТРОМСКОЙ ОБЛАСТИ","61.10.1"
"1034408635722","4401039387","440101001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РДН-ТЕЛЕКОМ""","ООО ""РДН-ТЕЛЕКОМ""","61.10.4"
"1027739607422","7703263197","771401001","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИНФОСЕТИ""","АО ""ИНФОСЕТИ""","61.1"
"1027739611107","7714032515","771401001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМУ ТЕЛЕМОНТАЖ""","ООО ""СМУ ТЕЛЕМОНТАЖ""","61.10"
"1027739612427","7736191460","773601001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ТЕХНИЧЕСКОГО ОБСЛУЖИВАНИЯ ФЕДЕРАЦИИ НЕЗАВИСИМЫХ ПРОФСОЮЗОВ РОССИИ""","ООО ""ЦЕНТР ТЕХНИЧЕСКОГО ОБСЛУЖИВАНИЯ ФНПР""","61.10.1"
"1051660014702","1652011279","165201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМСВЯЗЬМОНТАЖ""","ООО ""ПРОМСВЯЗЬМОНТАЖ""","61.1"
"1051660031708","1652011430","165201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНЗИТ""","ООО ""ТРАНЗИТ""","61.20.1"
"1051660031719","1652011448","165201001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧИСТОПОЛЬСКИЙ РЕЧНОЙ ПОРТ""","ООО ""ЧИСТОПОЛЬСКИЙ РЕЧНОЙ ПОРТ""","61.20"
"1051676000859","1657055921","165501001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИСКУССТВО КОММУНИКАЦИЙ""","ООО ""ИСКУССТВО КОММУНИКАЦИЙ""","61.10"
